datePublished,ratingValue,travellerType,queueTime,terminalCleanliness,terminalSeating,terminalSign,foodBeverage,airportShopping,wifiConnectivity,airportStaff,commentHeader,tripVerified,reviewContent,sentiment,AIRPORT_CODE
2019-10-01,0.1,Couple Leisure,1.0,2.0,1.0,2.0,1.0,,1.0,1.0,Terrible airport,True," It’s bad enough that the paying customers have to go through the extra trouble of rechecking in our luggage’s during international connecting flights, but no explanations are given, and the airport does not explain or apologize why it takes them so long (this time, it was about an hour!!) just to get the carousel going with the luggage! What happens if someone misses their connecting flight? Will they just say “too bad?”. Terrible airport — moving forward, we will make sure never to have a connecting stop here!",-1,ATL
2019-09-23,0.2,Solo Leisure,1.0,5.0,,1.0,0.0,,,1.0,work on their customer service,False,"  I understand that you may scroll pass this review and not even care, but with all due respect, I feel that all employees should have a friendly, inviting, professional personality and I feel that Atlanta's Airport lacked this. After my mom and I got off our flight, we proceeded to the exit and asked the gentleman if he could help give us directions to the gate of our next flight. He looked up and I quote, ""Look at the T.V. screen. I don't know about that."" I don't know if he was just being lazy or if he really did know his job. Anyway, I walk away and overhear some of the other passengers talking about the same flight so I followed them. Still doubting myself, I ask three other Atlanta Airport employees and they all said the same thing; that they had no clue to that too. At last, I finally had enough of the same answer; knowing that my boarding time was closing in, I asked a pilot if he could help me for a second and he did. I feel terrible that I didn't even catch his name, but I am so thankful that he was able to spare a second to help. Again, I hope that Atlanta's Airport works on their customer service.",-1,ATL
2019-09-17,0.1,Business,1.0,3.0,3.0,2.0,4.0,4.0,3.0,1.0,First time I have missed a flight in over 30 years,False,  Mind-boggling how poorly managed this airport is. A recurring problem is understaffing at TSA lanes when the airport admin clearly knows how many passengers will be traveling at any given time. Today TSA decided to run a canine check in the middle of the busiest Monday morning rush hour leading to lines way down the hall and shutting down all priority lanes. First time I have missed a flight in over 30 years and I travel weekly. I explained to airport staff directing people that my flight wears boarding as time passed. Nothing they could do. Except they would take others randomly who were rushing and brought them to the front of the line. Big disruption in one day emergency trip.,-1,ATL
2019-08-22,0.2,Business,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,airport is not in a hurry to do anything,False,"  Slow, slow, slow. This airport is not in a hurry to do anything especially immigration and baggage. Get a grip or discover quite quickly that it’s better to connect elsewhere. Get a separate crew line and special assistance line.",-1,ATL
2019-08-21,0.1,Couple Leisure,3.0,1.0,1.0,3.0,0.0,,,1.0,the worst airport experience I’ve ever had,False,"  Awful. We had a late flight, and were in the airport starting at 11pm. Staff members all over the airport - in the terminals, the shuttle, the gates, were all cursing and obnoxious. At 2am, a guy at gate D2 was opening one of the stores, and blasting hip hop music. This is at a gate where our flights had been delayed by hours on end, everyone is cranky and sleepy, and this dude blasting music without a care in the world. This is the worst airport experience I’ve ever had in all my years.",-1,ATL
2019-08-11,0.1,Family Leisure,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Every single person working there was very rude,True," Returning from Rome was a nightmare. Every single person working there was very rude. Even the airport police. I have never been treated so bad in my life. The officer literally screamed at me for not hearing him. I am a senior with a hearing disability and I am not a criminal. I also do not appreciate to be yelled at. He upset me so much. They made us late and we missed our flight out. They have zero social skills. They need to be retrained. I believe they use their positions to be very controlling. I will never fly through that airport again. First time I ever have and will never return. All the staff were rude, but this officer about had me in tears. It was a total embarrassment and I’m not a child, and will not be treated like one. The money exchange lady, had no name tag and she was also very rude. She told me if I didn’t like the way it was, to go elsewhere. All I did was clarify a question. I wouldnt doubt she ripped me off. Horrible people there. I will spread the word around my neck of the woods to ‘Don’t travel through Atlanta’ if at all possible. The bathrooms were least desirable as well.",-1,ATL
2019-07-16,0.2,Family Leisure,3.0,5.0,3.0,2.0,3.0,,1.0,1.0,staff in Atlanta airport are rude,True,"  Delta seating was spacious and clean, onboard staff were friendly and attentive, complimentary snacks and beverages, and the flight was on time.  I paid $1057 for myself and 2 kids to fly one way for a total duration of 1.5 hrs. This airline promised free WiFi but the WiFi doesn’t work. The ground agents/staff working in the Atlanta airport are rude. When checking my bag in, the rep looked at me as if I was bothering her. She never greeted me with hello or a smile. I was clearly confused as the Atlanta airport is 5x the size of my hometown airport and even said out loud, “I don’t know where to go”. She just ignored me and looked away. I eventually figured it out but it would’ve been extremely helpful if she just pointed or simply said that way. I’m sorry but if I’m paying Delta over 1k to fly I’d at least like to receive decent customer service. I think Delta should invest in customer service training. This was my first experience flying with Delta and my last.",-1,ATL
2019-07-03,0.6,Business,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,Poor choices and poor service,True, I’m in Terminal D at Atlanta Airport a few times a month. The choices for sit down restaurants are terrible. It’s best to pick a restaurant in a different terminal. Poor choices and poor service. I usually resort to 5 Guys.,-1,ATL
2019-06-26,0.1,Business,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Is this a conspiracy by the vendors,False,  Is it too much to ask to have a working drinking water fountain. I was in terminal D and went to 4 different drinking fountains and none of them worked. Is this a conspiracy by the vendors so that you have to buy water? Really ridiculous.,-1,ATL
2019-06-24,0.1,Family Leisure,1.0,3.0,,1.0,0.0,,,1.0,employees are incompetent,True," 9 of us were supposed to fly out of the Hartfield Jackson airport to go to Punta Cana in the Dominican Republic for a family vacation. We were supposed to travel by Swift Air, a small charter company. Atlanta Airport is huge and all of us were at the airport international terminal 3.5 hours before our flight. We have looked around for Swift Air signs but did not see any, so we asked 3 different airport customer service representatives, showed them our travel documents, and all of them told us that we have to go to the Domestic terminal, even though it was an international flight. We also stopped by the information desk at the international terminal, showed our paperwork, the customer service representative checked something on her computer and also advised us to go to the domestic terminal. It takes at least 20 min to get to the Domestic terminal plus the waiting time for the shuttle. Once we got there and run around through the whole terminal, asked several staff members, who had no idea where Swift Air was, we finally got to one of the TSA members who used his radio to find out that Swift is at the International terminal. After we spend $50 on the taxi for 20 min drive, since we were running out of time, we got back to where we started. We ran through the whole terminal and finally found Swift Air counters all the way in the back of the terminal with no signs in the whole airport to guide people where to go, except for the signs on top of the counter. Also, all of the international terminal staff members had no clue where Swift Air counters were! We got to the counter 45 minutes before the flight, but we were denied boarding, as well as another family of 5, who went through the same ordeal. I do not understand why airport employees are incompetent and not knowledgeable. No one knows which airline is located at what terminal. Due to all of this, we had to purchase new tickets from Birmingham, AL with a connection back in Atlanta, for the next morning. We had to rent 2 cars, drive 3 hours to AL, fly back to Atlanta to finally board to Punta Cana, all due to the incompetency of staff working at the airport. I always thought that one of the largest international airports in the US would have exceptional customer service, but I was so wrong.",-1,ATL
